Date,Open,High,Low,Close,Shares Traded(Cr),Turnover (Rs Cr),Price/Earnings,Price/Bookvalue,Dividend Yield
4-December-2002,3243.86,3243.86,3188.78,3207.36,-,773.01,13.89,2.17,2.25,
5-December-2002,3186.62,3250.25,3186.62,3229.73,-,626.61,13.98,2.18,2.24,
6-December-2002,3235.68,3309.80,3235.68,3306.29,-,832.34,14.32,2.24,2.19,
9-December-2002,3320.87,3349.36,3264.76,3269.31,-,1002.36,14.16,2.21,2.21,
10-December-2002,3256.63,3294.69,3241.40,3289.68,-,734.93,14.26,2.22,2.20,
11-December-2002,3298.94,3324.23,3287.28,3303.27,-,981.03,14.32,2.23,2.19,
12-December-2002,3316.84,3331.27,3299.48,3324.48,-,825.61,14.42,2.25,2.17,
13-December-2002,3335.28,3349.49,3329.21,3342.97,-,808.37,14.49,2.26,2.16,
16-December-2002,3360.20,3371.16,3324.40,3328.39,-,880.98,14.43,2.25,2.17,
17-December-2002,3338.88,3347.92,3301.78,3311.06,-,616.45,14.36,2.24,2.18,
18-December-2002,3321.12,3348.57,3319.25,3333.31,-,683.51,14.45,2.25,2.17,
19-December-2002,3332.72,3345.67,3313.45,3333.86,-,773.33,14.46,2.25,2.17,
20-December-2002,3339.46,3356.00,3329.10,3337.22,-,567.34,14.47,2.26,2.17,
23-December-2002,3346.56,3351.01,3321.07,3329.61,-,422.87,14.44,2.25,2.17,
24-December-2002,3328.66,3359.39,3318.02,3352.77,-,514.06,14.54,2.27,2.16,
26-December-2002,3360.86,3399.37,3360.41,3382.64,-,735.24,14.67,2.29,2.14,
27-December-2002,3393.58,3413.83,3393.58,3398.00,-,584.39,14.73,2.30,2.13,
30-December-2002,3389.12,3389.12,3359.76,3374.97,-,454.32,14.63,2.28,2.14,
31-December-2002,3376.48,3398.11,3374.73,3377.28,-,479.56,14.64,2.28,2.14,
1-January-2003,3383.85,3396.80,3381.07,3390.12,-,435.44,14.70,2.29,2.13,
2-January-2003,3399.72,3407.24,3363.11,3365.06,-,565.69,14.59,2.28,2.15,
3-January-2003,3380.44,3386.97,3351.89,3357.54,-,741.03,14.56,2.27,2.15,
6-January-2003,3364.72,3364.72,3330.02,3334.89,-,578.08,14.46,2.25,2.17,
7-January-2003,3350.18,3352.43,3320.42,3330.50,-,622.45,14.45,2.25,2.17,
8-January-2003,3339.89,3362.12,3338.94,3357.87,-,579.98,14.56,2.27,2.15,
9-January-2003,3367.34,3388.19,3366.28,3384.20,-,523.14,14.67,2.29,2.14,
10-January-2003,3416.92,3416.92,3342.12,3358.99,-,951.86,14.56,2.27,2.15,
13-January-2003,3355.07,3356.93,3324.25,3327.16,-,652.23,14.43,2.25,2.17,
14-January-2003,3334.94,3341.55,3321.49,3335.35,-,578.74,14.46,2.26,2.17,
15-January-2003,3333.20,3359.98,3333.20,3357.69,-,689.41,14.56,2.27,2.15,
16-January-2003,3358.47,3377.27,3352.55,3373.52,-,587.95,14.63,2.28,2.14,
17-January-2003,3377.94,3382.53,3366.24,3370.39,-,592.86,14.61,2.28,2.14,
20-January-2003,3364.53,3368.08,3338.09,3341.89,-,464.94,14.49,2.26,2.16,
21-January-2003,3348.32,3356.82,3336.95,3354.14,-,484.34,14.54,2.27,2.15,
22-January-2003,3364.11,3367.23,3345.62,3357.04,-,416.55,14.56,2.27,2.15,
23-January-2003,3351.75,3360.37,3324.49,3328.18,-,582.69,14.43,2.25,2.17,
24-January-2003,3332.02,3340.68,3281.93,3287.86,-,684.73,14.26,2.22,2.20,
27-January-2003,3283.93,3286.46,3221.69,3247.71,-,562.04,14.09,2.20,2.22,
28-January-2003,3247.09,3269.13,3209.51,3267.84,-,554.65,14.18,2.21,2.21,
29-January-2003,3273.78,3275.92,3225.74,3238.02,-,600.01,14.05,2.19,2.23,
30-January-2003,3246.54,3256.48,3217.37,3219.88,-,625.50,13.97,2.18,2.24,
31-January-2003,3216.16,3257.48,3199.18,3250.38,-,636.67,14.10,2.20,2.22,
3-February-2003,3260.04,3283.48,3250.52,3279.83,-,421.48,14.23,2.22,2.20,
4-February-2003,3283.59,3295.25,3271.75,3278.13,-,512.71,14.21,2.22,2.20,
5-February-2003,3268.61,3277.09,3239.02,3256.08,-,463.32,14.12,2.20,2.22,
6-February-2003,3253.14,3311.18,3253.14,3305.44,-,509.65,14.33,2.24,2.19,
7-February-2003,3309.46,3309.96,3277.33,3279.77,-,515.14,14.22,2.22,2.20,
10-February-2003,3281.37,3281.42,3252.49,3256.86,-,401.02,14.12,2.20,2.22,
11-February-2003,3269.85,3278.79,3249.63,3261.47,-,514.29,14.14,2.21,2.21,
12-February-2003,3266.26,3268.39,3236.33,3247.51,-,590.55,14.08,2.20,2.22,
14-February-2003,3250.65,3254.04,3218.37,3223.41,-,527.99,13.98,2.18,2.24,
17-February-2003,3248.90,3287.01,3248.90,3282.45,-,486.81,14.23,2.22,2.20,
18-February-2003,3284.04,3301.92,3284.04,3289.09,-,494.88,14.26,2.23,2.20,
19-February-2003,3303.09,3317.80,3300.85,3302.04,-,522.22,14.32,2.23,2.19,
20-February-2003,3301.81,3307.87,3284.58,3303.22,-,460.81,14.32,2.23,2.19,
21-February-2003,3303.33,3313.60,3294.68,3307.20,-,456.62,14.34,2.24,2.18,
24-February-2003,3318.25,3341.61,3318.25,3322.17,-,427.55,14.40,2.25,2.17,
25-February-2003,3316.91,3316.91,3279.00,3281.92,-,333.20,14.23,2.22,2.20,
26-February-2003,3291.07,3292.69,3259.00,3260.48,-,563.91,14.14,2.21,2.22,
27-February-2003,3254.84,3283.29,3251.40,3277.34,-,467.09,14.20,2.22,2.20,
28-February-2003,3294.60,3316.74,3269.80,3283.66,-,857.27,14.23,2.22,2.20,
3-March-2003,3301.67,3311.57,3274.64,3277.27,-,484.99,14.21,2.22,2.20,
4-March-2003,3271.06,3272.19,3240.16,3244.80,-,366.52,14.13,2.20,2.22,
5-March-2003,3233.43,3235.85,3190.06,3226.10,-,504.46,14.05,2.19,2.23,
6-March-2003,3252.28,3252.28,3186.43,3190.35,-,431.99,13.89,2.17,2.25,
7-March-2003,3182.16,3182.16,3142.89,3153.06,-,435.05,13.73,2.14,2.28,
10-March-2003,3152.90,3162.27,3115.32,3125.88,-,415.12,13.61,2.12,2.30,
11-March-2003,3117.49,3159.48,3100.14,3154.91,-,457.71,13.74,2.14,2.28,
12-March-2003,3151.60,3158.98,3106.85,3110.08,-,441.64,13.54,2.11,2.31,
13-March-2003,3113.35,3127.30,3086.43,3108.24,-,484.48,13.54,2.11,2.31,
17-March-2003,3115.14,3115.14,3049.05,3084.91,-,487.52,13.43,2.10,2.33,
19-March-2003,3103.87,3128.83,3103.87,3121.18,-,497.34,13.59,2.12,2.30,
20-March-2003,3118.80,3197.66,3118.32,3192.93,-,646.87,13.90,2.17,2.25,
21-March-2003,3195.66,3209.46,3179.79,3200.15,-,470.84,13.93,2.17,2.25,
22-March-2003,3208.58,3225.26,3208.58,3218.73,-,202.76,14.01,2.19,2.23,
24-March-2003,3216.07,3216.07,3137.56,3140.36,-,433.21,13.67,2.13,2.29,
25-March-2003,3122.70,3143.02,3102.65,3140.42,-,437.62,13.67,2.13,2.29,
26-March-2003,3148.07,3165.38,3139.65,3143.58,-,368.97,13.68,2.14,2.29,
27-March-2003,3138.89,3146.29,3115.06,3116.79,-,367.02,13.56,2.12,2.31,
28-March-2003,3115.37,3130.33,3099.00,3115.44,-,338.08,13.56,2.12,2.31,
31-March-2003,3106.93,3106.93,3039.83,3048.72,-,394.98,13.26,2.07,2.36,
1-April-2003,3037.54,3089.60,3037.54,3080.95,-,365.94,13.40,2.09,2.33,
2-April-2003,3083.94,3120.31,3079.62,3116.99,-,390.11,13.56,2.12,2.31,
3-April-2003,3130.84,3155.12,3119.80,3151.16,-,449.21,13.71,2.14,2.28,
4-April-2003,3145.00,3169.20,3130.80,3167.70,-,412.44,13.78,2.15,2.27,
7-April-2003,3181.94,3221.90,3180.87,3215.24,-,409.89,13.98,2.18,2.24,
8-April-2003,3205.92,3209.42,3172.68,3174.86,-,415.33,13.81,2.16,2.27,
9-April-2003,3160.74,3164.60,3126.83,3141.25,-,412.02,13.66,2.13,2.29,
10-April-2003,3137.24,3137.24,3021.74,3035.33,-,867.11,13.20,2.06,2.37,
11-April-2003,3030.46,3048.07,2962.97,2997.87,-,1007.35,13.03,2.04,2.40,
15-April-2003,3010.96,3018.66,2948.67,2997.38,-,650.61,13.04,2.04,2.40,
16-April-2003,3005.35,3037.30,3000.72,3032.32,-,530.34,13.19,2.06,2.37,
17-April-2003,3002.68,3011.92,2971.94,2984.50,-,432.92,12.98,2.03,2.41,
21-April-2003,2992.90,3002.11,2985.60,2996.97,-,360.36,13.04,2.04,2.40,
22-April-2003,2994.50,2998.13,2971.69,2985.54,-,427.39,12.99,2.03,2.41,
23-April-2003,2997.34,3009.01,2943.45,2947.33,-,512.87,12.82,2.00,2.44,
24-April-2003,2951.09,2973.03,2932.34,2937.23,-,702.11,12.78,2.00,2.45,
25-April-2003,2935.08,2937.59,2908.29,2924.03,-,474.20,12.72,1.99,2.46,
28-April-2003,2909.42,2942.45,2904.44,2936.71,-,416.78,12.77,1.99,2.45,
29-April-2003,2949.04,2961.47,2944.13,2950.14,-,418.64,12.83,2.00,2.44,
30-April-2003,2942.42,2962.40,2942.42,2959.79,-,414.94,12.88,2.01,2.43,
2-May-2003,2949.04,2968.96,2939.16,2966.63,-,385.59,12.91,2.02,2.42,
5-May-2003,2977.47,2988.69,2967.88,2975.47,-,384.04,12.94,2.02,2.42,
6-May-2003,2981.87,3001.21,2972.33,2993.00,-,484.57,13.01,2.03,2.40,
7-May-2003,2988.18,3003.00,2978.54,2980.74,-,433.57,12.95,2.02,2.41,
8-May-2003,2980.25,2989.23,2953.42,2961.60,-,425.10,12.87,2.01,2.43,
9-May-2003,2953.12,2960.92,2943.84,2950.00,-,288.21,12.82,2.00,2.44,
12-May-2003,2955.19,2965.37,2934.78,2942.78,-,304.11,12.79,2.00,2.44,
13-May-2003,2947.03,2964.96,2947.03,2960.62,-,264.44,12.87,2.01,2.43,
14-May-2003,2959.51,2997.64,2959.51,2993.94,-,304.62,13.02,2.03,2.40,
15-May-2003,2996.67,3016.94,2993.39,3012.97,-,322.39,13.10,2.05,2.39,
16-May-2003,3019.48,3059.42,3019.48,3056.58,-,391.35,13.30,2.08,2.35,
19-May-2003,3063.14,3082.21,3039.93,3043.89,-,537.63,13.23,2.07,2.36,
20-May-2003,3032.85,3066.29,3025.20,3062.92,-,426.07,13.31,2.08,2.35,
21-May-2003,3068.12,3092.38,3054.47,3057.09,-,370.69,13.29,2.08,2.35,
22-May-2003,3055.20,3067.12,3032.91,3040.79,-,360.61,13.21,2.07,2.37,
23-May-2003,3041.63,3060.48,3036.42,3049.84,-,440.03,13.24,2.07,2.36,
26-May-2003,3051.30,3101.75,3050.16,3096.69,-,318.47,13.56,2.08,2.39,
27-May-2003,3103.56,3118.58,3076.99,3081.94,-,382.35,13.50,2.07,2.40,
28-May-2003,3093.72,3133.17,3086.15,3130.46,-,409.45,13.72,2.11,2.36,
29-May-2003,3116.85,3171.80,3116.85,3164.25,-,550.27,13.86,2.13,2.33,
30-May-2003,3172.05,3200.48,3158.74,3180.75,-,708.21,13.94,2.14,2.32,
2-June-2003,3176.56,3220.14,3170.38,3206.38,-,342.47,14.05,2.16,2.30,
3-June-2003,3212.99,3214.33,3176.77,3181.97,-,334.03,13.94,2.14,2.32,
4-June-2003,3187.41,3220.19,3187.41,3216.49,-,396.94,14.09,2.16,2.30,
5-June-2003,3233.05,3274.45,3233.05,3262.20,-,619.20,14.28,2.20,2.26,
6-June-2003,3270.06,3313.54,3270.06,3303.24,-,498.61,14.47,2.22,2.24,
9-June-2003,3304.65,3351.36,3295.14,3337.31,-,351.50,14.62,2.25,2.21,
10-June-2003,3332.66,3350.02,3281.21,3289.55,-,486.20,14.41,2.21,2.25,
11-June-2003,3289.36,3327.61,3287.72,3314.60,-,318.07,14.52,2.23,2.23,
12-June-2003,3318.90,3340.98,3318.90,3337.30,-,419.44,14.61,2.25,2.21,
13-June-2003,3342.65,3364.02,3338.90,3354.14,-,457.38,14.69,2.26,2.20,
16-June-2003,3358.38,3361.98,3325.44,3336.64,-,425.76,14.61,2.25,2.21,
17-June-2003,3364.10,3435.68,3362.34,3431.03,-,666.15,15.03,2.31,2.15,
18-June-2003,3440.69,3452.73,3417.74,3430.96,-,589.67,15.01,2.31,2.15,
19-June-2003,3429.00,3467.26,3429.00,3454.60,-,634.06,15.12,2.32,2.14,
20-June-2003,3450.57,3503.01,3427.36,3499.50,-,552.17,15.23,2.34,2.12,
23-June-2003,3500.19,3510.11,3457.44,3461.38,-,469.31,15.07,2.32,2.15,
24-June-2003,3441.07,3473.23,3438.27,3447.45,-,501.78,15.01,2.31,2.16,
25-June-2003,3456.85,3526.86,3456.85,3517.27,-,593.92,14.34,2.29,2.23,
26-June-2003,3528.28,3564.68,3522.05,3552.40,-,689.24,14.48,2.32,2.21,
27-June-2003,3577.96,3589.54,3532.52,3583.06,-,623.56,14.59,2.34,2.19,
30-June-2003,3585.57,3632.84,3585.57,3607.13,-,531.67,14.70,2.35,2.18,
1-July-2003,3617.74,3622.89,3584.73,3604.43,-,464.20,14.69,2.35,2.18,
2-July-2003,3613.42,3640.97,3596.47,3601.39,-,567.43,14.67,2.35,2.18,
3-July-2003,3616.98,3661.99,3592.18,3639.89,-,827.57,14.83,2.37,2.16,
4-July-2003,3642.30,3661.87,3610.11,3622.34,-,468.48,14.75,2.36,2.17,
7-July-2003,3631.46,3645.42,3607.10,3612.53,-,390.38,14.70,2.35,2.18,
8-July-2003,3628.02,3645.64,3623.02,3629.68,-,665.79,14.78,2.37,2.16,
9-July-2003,3635.86,3644.88,3604.96,3620.79,-,412.28,14.74,2.36,2.17,
10-July-2003,3639.42,3684.18,3639.42,3679.63,-,746.81,14.98,2.40,2.14,
11-July-2003,3682.09,3714.84,3659.21,3676.26,-,671.21,14.96,2.40,2.14,
14-July-2003,3704.63,3726.56,3704.63,3720.75,-,576.02,14.84,2.39,2.14,
15-July-2003,3719.17,3733.88,3657.18,3686.34,-,613.17,14.71,2.36,2.15,
16-July-2003,3702.14,3729.40,3662.70,3721.65,-,565.75,14.84,2.39,2.13,
17-July-2003,3728.84,3750.00,3660.34,3668.91,-,641.05,14.63,2.35,2.17,
18-July-2003,3651.39,3684.23,3625.73,3647.58,-,584.48,14.53,2.34,2.18,
21-July-2003,3655.26,3664.64,3564.41,3569.58,-,548.22,14.23,2.29,2.23,
22-July-2003,3557.13,3582.08,3534.06,3554.13,-,622.82,14.18,2.28,2.24,
23-July-2003,3571.75,3596.59,3551.98,3577.89,-,741.73,14.27,2.29,2.22,
24-July-2003,3595.60,3678.38,3572.64,3668.07,-,999.92,14.63,2.35,2.17,
25-July-2003,3685.31,3737.76,3661.69,3726.46,-,731.28,14.84,2.39,2.13,
28-July-2003,3745.99,3775.65,3730.07,3739.76,-,684.41,14.89,2.39,2.15,
29-July-2003,3731.85,3771.35,3694.94,3764.44,-,626.05,14.99,2.40,2.14,
30-July-2003,3761.76,3799.89,3759.98,3780.42,-,642.22,15.05,2.41,2.13,
31-July-2003,3796.53,3835.75,3785.12,3792.61,-,1071.51,15.11,2.42,2.12,
1-August-2003,3800.73,3831.96,3779.73,3815.31,-,832.58,15.18,2.44,2.11,
4-August-2003,3798.81,3840.72,3785.85,3832.50,-,628.44,15.33,2.43,2.15,
5-August-2003,3845.93,3878.72,3761.84,3765.82,-,839.67,15.07,2.39,2.19,
6-August-2003,3754.65,3798.87,3722.08,3741.66,-,984.96,14.97,2.37,2.21,
7-August-2003,3749.18,3816.16,3733.63,3806.83,-,718.43,15.23,2.41,2.17,
8-August-2003,3824.26,3890.78,3823.39,3883.76,-,891.22,15.54,2.46,2.13,
11-August-2003,3842.14,3915.90,3842.14,3893.41,-,675.54,15.17,2.51,2.10,
12-August-2003,3907.03,3938.91,3879.35,3889.41,-,775.35,15.15,2.51,2.10,
13-August-2003,3910.86,3935.80,3874.34,3926.07,-,726.57,15.29,2.53,2.08,
14-August-2003,3932.59,3959.10,3908.70,3921.20,-,687.68,15.28,2.53,2.09,
18-August-2003,3932.37,3985.46,3928.17,3977.73,-,596.27,15.50,2.56,2.06,
19-August-2003,3985.77,4026.27,3981.92,4006.91,-,702.90,15.61,2.58,2.04,
20-August-2003,4027.60,4066.03,4027.60,4056.60,-,673.85,15.80,2.61,2.02,
21-August-2003,4075.17,4106.71,4073.06,4095.39,-,799.47,15.54,2.59,2.04,
22-August-2003,4146.56,4149.54,4084.19,4125.12,-,900.77,15.65,2.61,2.02,
25-August-2003,4149.82,4170.58,3943.66,4004.63,-,1075.11,14.67,2.52,2.13,
26-August-2003,4021.91,4160.02,4021.91,4152.29,-,874.50,15.21,2.61,2.05,
27-August-2003,4173.36,4222.39,4173.36,4205.56,-,841.52,15.41,2.64,2.03,
28-August-2003,4256.07,4256.07,4179.33,4212.29,-,940.52,15.43,2.65,2.02,
29-August-2003,4235.26,4277.64,4228.85,4244.73,-,1114.23,15.55,2.67,2.01,
1-September-2003,4248.07,4329.57,4248.07,4324.76,-,828.76,15.83,2.71,1.97,
2-September-2003,4341.73,4358.30,4291.96,4339.20,-,934.63,15.91,2.73,1.96,
3-September-2003,4361.87,4367.87,4248.86,4257.94,-,911.20,15.60,2.68,2.00,
4-September-2003,4276.40,4328.37,4257.41,4310.51,-,1259.89,15.77,2.70,1.98,
5-September-2003,4314.68,4371.98,4314.68,4369.17,-,1054.69,16.00,2.74,1.95,
8-September-2003,4399.61,4444.62,4399.61,4434.25,-,888.56,16.25,2.79,1.92,
9-September-2003,4458.64,4473.57,4398.09,4425.20,-,1229.33,16.20,2.78,1.93,
10-September-2003,4410.12,4438.23,4378.65,4434.26,-,892.08,16.24,2.78,1.92,
11-September-2003,4423.71,4463.38,4381.09,4393.13,-,890.97,16.09,2.76,1.94,
12-September-2003,4407.72,4437.00,4297.71,4305.91,-,920.34,15.77,2.70,1.98,
15-September-2003,4310.17,4310.17,4184.11,4193.83,-,1113.80,15.32,2.63,2.04,
16-September-2003,4195.10,4290.07,4134.69,4274.75,-,1361.62,15.59,2.67,2.00,
17-September-2003,4299.37,4330.85,4222.60,4235.35,-,1151.59,15.43,2.65,2.02,
18-September-2003,4243.01,4251.54,4126.22,4134.15,-,1085.39,15.05,2.58,2.07,
19-September-2003,4159.72,4224.73,4097.55,4217.12,-,1142.00,15.35,2.63,2.03,
22-September-2003,4230.91,4237.42,4141.80,4151.72,-,838.62,15.10,2.59,2.07,
23-September-2003,4138.01,4240.02,4111.54,4231.69,-,884.16,15.42,2.64,2.02,
24-September-2003,4249.93,4366.83,4229.87,4356.39,-,1060.18,15.86,2.72,1.97,
25-September-2003,4347.23,4360.72,4285.01,4297.15,-,1096.31,15.64,2.68,2.00,
26-September-2003,4299.66,4388.83,4299.66,4382.57,-,875.13,15.93,2.73,1.96,
29-September-2003,4392.87,4426.30,4385.54,4402.05,-,1182.47,16.03,2.75,1.95,
30-September-2003,4428.16,4456.41,4413.72,4453.24,-,991.92,16.23,2.78,1.92,
1-October-2003,4452.07,4487.05,4432.93,4455.08,-,905.46,16.22,2.78,1.92,
3-October-2003,4465.44,4556.89,4465.44,4552.92,-,1058.25,16.57,2.84,1.88,
6-October-2003,4567.68,4637.27,4552.39,4631.39,-,914.75,16.85,2.89,1.85,
7-October-2003,4644.86,4688.33,4601.16,4632.94,-,1114.94,16.83,2.89,1.86,
8-October-2003,4646.63,4667.49,4586.96,4634.86,-,1021.61,16.85,2.89,1.85,
9-October-2003,4643.32,4710.28,4643.32,4698.68,-,970.49,16.91,2.89,1.91,
10-October-2003,4735.09,4780.77,4730.31,4768.90,-,1322.33,17.14,2.93,1.89,
13-October-2003,4787.75,4859.93,4786.69,4849.27,-,1141.14,17.42,2.98,1.86,
14-October-2003,4866.12,4900.92,4765.35,4782.03,-,1362.67,17.16,2.93,1.89,
15-October-2003,4790.54,4867.91,4738.72,4855.26,-,1256.98,17.43,2.98,1.86,
16-October-2003,4887.04,4921.65,4865.26,4887.32,-,1538.79,17.53,3.00,1.85,
17-October-2003,4912.27,4949.23,4901.59,4930.53,-,1273.20,17.71,3.03,1.83,
20-October-2003,4951.11,4951.11,4838.70,4851.67,-,1080.59,17.42,2.98,1.86,
21-October-2003,4868.00,4880.66,4727.43,4755.72,-,1478.83,17.09,2.92,1.89,
22-October-2003,4772.84,4801.70,4705.41,4741.20,-,1271.16,17.05,2.91,1.90,
23-October-2003,4744.48,4755.94,4634.90,4648.41,-,1173.29,16.71,2.86,1.94,
24-October-2003,4654.27,4772.07,4599.61,4757.37,-,1391.77,17.10,2.92,1.89,
25-October-2003,4798.33,4828.27,4793.48,4802.28,-,340.98,17.26,2.95,1.87,
27-October-2003,4802.07,4814.32,4689.09,4698.28,-,1119.03,16.84,2.88,1.92,
28-October-2003,4710.22,4748.19,4666.19,4707.80,-,1287.06,16.85,2.88,1.92,
29-October-2003,4732.79,4747.59,4684.42,4744.10,-,1234.10,16.99,2.90,1.90,
30-October-2003,4751.83,4805.72,4735.77,4780.52,-,1626.42,17.13,2.93,1.89,
31-October-2003,4787.05,4913.18,4779.09,4906.87,-,1222.90,17.55,3.00,1.84,
3-November-2003,4946.93,5068.66,4946.93,5063.03,-,1626.11,18.07,3.09,1.79,
4-November-2003,5096.16,5135.00,5055.57,5097.84,-,1774.97,18.18,3.11,1.78,
5-November-2003,5116.86,5127.79,5021.97,5064.91,-,1417.03,18.09,3.09,1.79,
6-November-2003,5080.05,5118.08,5030.04,5047.54,-,1445.16,18.04,3.08,1.79,
7-November-2003,5071.20,5092.70,4965.50,4971.57,-,1040.52,17.76,3.04,1.82,
10-November-2003,4962.22,5017.90,4909.66,4998.57,-,1356.95,16.01,3.02,2.09,
11-November-2003,4998.79,5039.20,4988.88,5030.64,-,1100.57,16.13,3.04,2.08,
12-November-2003,5040.55,5059.98,4998.26,5005.77,-,1052.33,16.05,3.02,2.09,
13-November-2003,5027.99,5053.49,4941.49,4949.16,-,1302.11,15.81,2.98,2.12,
14-November-2003,4948.77,4961.37,4854.16,4865.83,-,1198.05,15.55,2.93,2.16,
15-November-2003,4873.91,4925.31,4851.34,4911.76,-,349.49,15.67,2.95,2.14,
17-November-2003,4907.02,4959.96,4882.97,4940.23,-,904.42,15.78,2.97,2.12,
18-November-2003,4955.32,4981.48,4875.46,4891.13,-,1056.16,15.60,2.94,2.15,
19-November-2003,4868.43,4868.43,4800.67,4823.73,-,1207.21,15.40,2.90,2.18,
20-November-2003,4840.80,4878.81,4763.53,4771.23,-,1063.14,15.22,2.87,2.20,
21-November-2003,4770.75,4851.67,4736.70,4838.54,-,1107.86,15.42,2.90,2.17,
24-November-2003,4852.12,4858.43,4803.80,4822.15,-,789.24,15.36,2.89,2.18,
25-November-2003,4845.10,4900.21,4843.46,4894.59,-,854.17,15.55,2.93,2.16,
27-November-2003,4907.38,5000.41,4907.38,4989.04,-,1314.53,15.80,2.98,2.12,
28-November-2003,4995.15,5050.56,4991.24,5044.82,-,1090.85,16.01,3.02,2.09,
1-December-2003,5086.86,5166.56,5082.82,5160.85,-,1718.72,16.34,3.08,2.05,
2-December-2003,5187.73,5204.57,5123.80,5186.08,-,1347.67,16.33,3.08,2.05,
3-December-2003,5198.74,5246.74,5178.22,5221.90,-,1048.63,16.44,3.10,2.04,
4-December-2003,5229.18,5252.21,5174.86,5225.90,-,1325.78,16.48,3.10,2.03,
5-December-2003,5245.75,5263.11,5125.07,5131.72,-,1207.19,16.19,3.05,2.07,
8-December-2003,5144.95,5163.01,5089.57,5131.54,-,1067.20,16.22,3.06,2.07,
9-December-2003,5143.19,5232.49,5143.19,5229.34,-,789.20,16.58,3.12,2.02,
10-December-2003,5234.72,5300.79,5220.60,5285.54,-,1244.05,16.86,3.18,1.99,
11-December-2003,5306.62,5317.41,5253.81,5299.96,-,1108.99,16.94,3.19,1.98,
12-December-2003,5321.49,5343.91,5283.75,5315.81,-,1041.80,16.95,3.19,1.98,
15-December-2003,5353.70,5399.08,5351.03,5390.88,-,996.81,17.17,3.23,1.95,
16-December-2003,5374.15,5445.34,5351.21,5437.05,-,1287.35,17.26,3.25,1.94,
17-December-2003,5437.26,5457.88,5401.09,5418.23,-,980.67,17.21,3.24,1.95,
18-December-2003,5432.46,5466.30,5407.46,5455.00,-,1098.49,17.47,3.29,1.92,
19-December-2003,5486.63,5555.68,5486.63,5541.35,-,1398.52,17.83,3.36,1.88,
22-December-2003,5547.68,5590.45,5543.98,5577.96,-,1110.16,17.98,3.39,1.87,
23-December-2003,5590.01,5616.25,5550.52,5564.33,-,1141.68,17.86,3.36,1.88,
24-December-2003,5566.05,5648.24,5560.23,5641.92,-,1136.21,18.09,3.41,1.85,
26-December-2003,5650.74,5705.30,5650.74,5699.24,-,914.54,18.25,3.44,1.84,
29-December-2003,5725.44,5814.26,5725.44,5797.33,-,793.78,18.54,3.49,1.81,
30-December-2003,5831.78,5920.76,5762.60,5791.85,-,1502.28,18.68,3.52,1.80,
31-December-2003,5812.38,5876.55,5801.52,5838.96,-,1281.53,18.86,3.55,1.78,
1-January-2004,5872.48,5936.41,5868.27,5915.47,-,967.32,19.19,3.61,1.75,
2-January-2004,5944.23,6034.38,5944.23,6026.59,-,1296.02,19.85,3.74,1.69,
5-January-2004,6050.48,6078.11,5964.65,6039.00,-,1567.28,19.92,3.75,1.68,
6-January-2004,6068.68,6121.20,5916.33,5943.64,-,1685.39,19.49,3.67,1.72,
7-January-2004,5970.35,5985.30,5870.55,5957.02,-,1697.98,19.60,3.69,1.71,
8-January-2004,5992.10,6118.62,5992.10,6108.54,-,1534.74,20.21,3.81,1.66,
9-January-2004,6211.06,6249.60,6096.68,6119.59,-,2228.12,20.11,3.79,1.67,
12-January-2004,6152.22,6152.22,6037.30,6067.76,-,1404.70,19.80,3.73,1.69,
13-January-2004,6084.65,6147.74,6011.57,6132.97,-,1464.69,19.90,3.75,1.68,
14-January-2004,6157.88,6215.02,6157.88,6194.11,-,1548.52,20.05,3.78,1.67,
15-January-2004,6219.81,6248.81,6045.30,6063.91,-,1722.95,19.67,3.71,1.70,
16-January-2004,6068.66,6072.03,5914.02,5946.19,-,2079.92,19.30,3.64,1.74,
19-January-2004,5967.39,6076.97,5870.99,6064.10,-,1600.81,19.70,3.71,1.70,
20-January-2004,6099.94,6130.09,5899.71,5922.11,-,1786.00,19.27,3.63,1.74,
21-January-2004,5927.42,5962.36,5728.32,5758.19,-,1836.25,18.51,3.49,1.81,
22-January-2004,5793.83,5852.96,5567.68,5593.74,-,2268.98,18.03,3.40,1.86,
23-January-2004,5646.33,5832.74,5596.57,5816.64,-,1725.64,18.88,3.56,1.78,
27-January-2004,5854.35,6005.54,5791.74,5993.06,-,1819.86,19.53,3.68,1.72,
28-January-2004,5980.88,6030.55,5815.20,5876.05,-,2118.08,19.04,3.59,1.76,
29-January-2004,5865.21,5921.72,5774.31,5802.75,-,2139.40,18.77,3.53,1.79,
30-January-2004,5841.21,5854.29,5685.64,5695.67,-,1786.35,18.36,3.46,1.83,
3-February-2004,5715.46,5715.46,5550.17,5620.98,-,1753.65,17.95,3.38,1.87,
4-February-2004,5633.15,5769.79,5574.68,5756.76,-,1776.02,18.41,3.47,1.82,
5-February-2004,5756.30,5820.45,5648.14,5720.63,-,2058.27,18.28,3.44,1.83,
6-February-2004,5710.13,5800.94,5683.61,5786.35,-,1694.06,18.59,3.50,1.80,
9-February-2004,5810.21,5935.68,5807.73,5926.22,-,1390.48,19.03,3.58,1.76,
10-February-2004,5937.46,5972.94,5866.62,5932.52,-,1985.52,19.01,3.58,1.76,
